Customer ID,first_purchase,last_purchase,total_orders,total_items,total_revenue,country,lifespan_days,avg_order_value,cohort_month
17367,2011-04-15 14:21:00,2011-04-15 14:21:00,1,149,167.55,United Kingdom,0,167.55,2011-04
17368,2009-12-15 17:45:00,2011-11-16 15:26:00,14,2319,2758.29,United Kingdom,700,197.02,2009-12
17369,2010-09-10 09:49:00,2010-09-10 09:49:00,1,1152,979.1999999999999,United Kingdom,0,979.2,2010-09
17370,2011-06-23 11:50:00,2011-09-28 10:14:00,4,540,446.18,United Kingdom,96,111.54,2011-06
17371,2009-12-08 12:25:00,2011-11-22 13:30:00,6,281,655.37,United Kingdom,714,109.23,2009-12
17372,2009-12-03 18:41:00,2011-10-30 11:37:00,28,1863,4347.31,United Kingdom,695,155.26,2009-12
17373,2010-02-28 14:17:00,2011-10-30 15:28:00,7,738,1167.5,United Kingdom,609,166.79,2010-02
17374,2010-11-09 17:14:00,2011-05-05 09:05:00,3,155,727.11,United Kingdom,176,242.37,2010-11
17375,2010-10-04 09:14:00,2011-05-24 15:45:00,4,480,660.55,United Kingdom,232,165.14,2010-10
17376,2010-07-05 11:11:00,2011-09-30 12:36:00,4,244,453.64,United Kingdom,452,113.41,2010-07
17377,2009-12-02 12:39:00,2011-11-16 11:17:00,78,7335,17644.27,United Kingdom,713,226.21,2009-12
17378,2010-11-30 18:46:00,2010-11-30 18:46:00,1,1,10.95,United Kingdom,0,10.95,2010-11
17379,2011-11-28 13:56:00,2011-11-28 13:56:00,1,623,389.71999999999997,United Kingdom,0,389.72,2011-11
17380,2010-06-23 11:24:00,2010-10-01 16:42:00,3,252,645.0,United Kingdom,100,215.0,2010-06
17381,2010-06-09 12:55:00,2011-12-01 11:59:00,38,42879,36398.65,United Kingdom,539,957.86,2010-06
17382,2010-05-19 11:33:00,2011-10-05 13:05:00,8,457,902.28,United Kingdom,504,112.78,2010-05
17383,2010-09-12 14:54:00,2011-12-05 17:36:00,2,160,304.09,United Kingdom,449,152.04,2010-09
17384,2010-08-29 16:01:00,2011-11-20 15:48:00,3,121,507.55,United Kingdom,447,169.18,2010-08
17385,2011-11-25 11:02:00,2011-11-25 11:02:00,1,197,256.11,United Kingdom,0,256.11,2011-11
17386,2010-11-19 13:40:00,2011-12-02 11:28:00,7,1955,2812.77,United Kingdom,377,401.82,2010-11
17387,2011-11-06 11:25:00,2011-11-20 11:00:00,2,522,746.81,United Kingdom,13,373.4,2011-11
17388,2009-12-10 11:45:00,2011-09-23 10:31:00,11,2555,2675.37,United Kingdom,651,243.22,2009-12
17389,2009-12-04 12:06:00,2011-12-09 09:38:00,61,17880,57215.33,United Kingdom,734,937.96,2009-12
17390,2010-10-15 11:29:00,2010-10-15 11:29:00,1,49,149.3,United Kingdom,0,149.3,2010-10
17391,2011-06-28 12:21:00,2011-06-29 09:58:00,2,480,508.8,United Kingdom,0,254.4,2011-06
17392,2010-09-15 16:17:00,2011-02-06 12:48:00,3,450,585.92,United Kingdom,143,195.31,2010-09
17393,2010-08-08 15:53:00,2010-10-25 11:10:00,2,238,381.15,United Kingdom,77,190.58,2010-08
17394,2011-05-04 13:22:00,2011-05-04 13:22:00,1,241,203.86999999999998,United Kingdom,0,203.87,2011-05
17395,2010-07-19 15:34:00,2010-07-19 15:34:00,1,66,97.5,United Kingdom,0,97.5,2010-07
17396,2010-09-24 13:04:00,2011-10-31 14:12:00,14,2313,8409.6,United Kingdom,402,600.69,2010-09
17397,2010-10-19 13:20:00,2011-11-17 14:08:00,3,691,1198.28,United Kingdom,394,399.43,2010-10
17398,2011-03-29 13:04:00,2011-08-17 09:48:00,3,310,653.38,United Kingdom,140,217.79,2011-03
17400,2009-12-17 15:41:00,2011-08-05 15:38:00,8,2185,4623.28,United Kingdom,595,577.91,2009-12
17401,2010-06-16 16:54:00,2010-06-16 16:54:00,1,34,114.85,United Kingdom,0,114.85,2010-06
17402,2009-12-16 17:40:00,2011-12-05 10:15:00,23,1450,4635.5599999999995,United Kingdom,718,201.55,2009-12
17403,2010-09-15 12:29:00,2011-11-03 15:18:00,2,188,382.87,United Kingdom,414,191.44,2010-09
17404,2010-01-07 11:31:00,2011-12-05 16:26:00,23,50679,47781.12,Sweden,697,2077.44,2010-01
17405,2011-07-12 14:17:00,2011-12-08 17:12:00,3,726,1031.41,United Kingdom,149,343.8,2011-07
17406,2009-12-06 13:45:00,2011-01-10 15:07:00,13,1847,4186.95,United Kingdom,400,322.07,2009-12
17407,2010-10-24 11:57:00,2010-10-24 11:57:00,1,426,552.9,United Kingdom,0,552.9,2010-10
17408,2010-07-13 14:02:00,2011-06-29 12:53:00,3,163,316.09000000000003,United Kingdom,350,105.36,2010-07
17409,2009-12-11 12:17:00,2011-06-08 10:36:00,10,4089,7793.51,United Kingdom,543,779.35,2009-12
17410,2011-05-08 15:21:00,2011-11-23 15:46:00,5,616,1214.72,United Kingdom,199,242.94,2011-05
17411,2009-12-03 12:02:00,2011-11-27 14:25:00,5,608,1425.38,United Kingdom,724,285.08,2009-12
17412,2009-12-02 13:51:00,2011-12-07 11:36:00,16,2554,4220.22,United Kingdom,734,263.76,2009-12
17413,2010-05-19 11:11:00,2010-10-31 12:33:00,2,302,560.14,United Kingdom,165,280.07,2010-05
17414,2009-12-03 16:49:00,2011-10-27 12:13:00,6,6256,2249.52,United Kingdom,692,374.92,2009-12
17415,2011-09-21 12:50:00,2011-09-21 12:50:00,1,114,507.84,United Kingdom,0,507.84,2011-09
17416,2009-12-14 16:29:00,2011-11-10 12:47:00,22,8769,17298.45,United Kingdom,695,786.29,2009-12
17417,2010-06-09 10:00:00,2010-06-09 10:00:00,1,76,164.18,United Kingdom,0,164.18,2010-06
17418,2010-11-17 13:42:00,2011-10-28 13:00:00,3,521,670.0600000000001,United Kingdom,344,223.35,2010-11
17419,2010-01-25 13:19:00,2011-11-28 13:47:00,18,2884,6126.25,United Kingdom,672,340.35,2010-01
17420,2010-11-03 13:09:00,2011-10-20 14:52:00,6,446,953.58,United Kingdom,351,158.93,2010-11
17421,2009-12-04 15:43:00,2010-11-18 16:57:00,3,807,1059.41,United Kingdom,349,353.14,2009-12
17422,2010-06-23 10:19:00,2011-11-23 13:27:00,11,3538,3594.76,United Kingdom,518,326.8,2010-06
17423,2010-11-11 12:26:00,2011-10-24 13:36:00,3,790,1118.95,United Kingdom,347,372.98,2010-11
17425,2011-10-10 11:37:00,2011-11-20 15:30:00,2,407,759.17,United Kingdom,41,379.58,2011-10
17426,2010-02-17 13:39:00,2011-12-01 18:07:00,13,5187,8077.77,United Kingdom,652,621.37,2010-02
17427,2011-09-29 11:29:00,2011-09-29 11:29:00,1,34,100.8,United Kingdom,0,100.8,2011-09
17428,2009-12-01 17:28:00,2011-12-09 09:45:00,45,17356,31466.760000000002,United Kingdom,737,699.26,2009-12
17429,2010-10-06 12:30:00,2011-08-03 13:22:00,5,1286,1357.46,United Kingdom,301,271.49,2010-10
17430,2010-08-17 11:52:00,2011-11-07 09:24:00,4,455,622.57,United Kingdom,446,155.64,2010-08
17431,2011-01-30 14:36:00,2011-01-30 14:36:00,1,292,403.3,United Kingdom,0,403.3,2011-01
17432,2009-12-03 19:13:00,2011-11-21 17:33:00,9,1008,1728.99,United Kingdom,717,192.11,2009-12
17433,2010-11-19 13:37:00,2011-09-12 14:24:00,2,305,569.96,United Kingdom,297,284.98,2010-11
17434,2011-09-15 13:54:00,2011-12-07 13:16:00,7,1693,2373.82,United Kingdom,82,339.12,2011-09
17435,2010-10-24 13:55:00,2010-10-24 13:55:00,1,195,331.35,United Kingdom,0,331.35,2010-10
17436,2009-12-07 12:31:00,2011-12-08 12:30:00,5,178,534.06,United Kingdom,730,106.81,2009-12
17437,2010-06-28 11:11:00,2010-06-28 11:11:00,1,283,369.68,United Kingdom,0,369.68,2010-06
17438,2010-03-08 16:53:00,2011-03-31 10:26:00,5,553,1422.77,United Kingdom,387,284.55,2010-03
17439,2010-02-22 12:48:00,2010-02-22 12:48:00,1,370,325.74,United Kingdom,0,325.74,2010-02
17440,2010-06-08 14:40:00,2011-07-06 11:54:00,4,282,323.58,United Kingdom,392,80.9,2010-06
17441,2009-12-07 13:32:00,2009-12-07 13:32:00,1,245,293.35,United Kingdom,0,293.35,2009-12
17442,2010-02-15 15:54:00,2011-11-03 09:17:00,15,3134,4620.3,United Kingdom,625,308.02,2010-02
17443,2011-05-04 10:47:00,2011-05-04 10:47:00,1,504,534.24,Canada,0,534.24,2011-05
17444,2011-06-20 09:04:00,2011-07-15 12:05:00,3,2119,2940.04,Canada,25,980.01,2011-06
17446,2011-02-02 14:40:00,2011-06-16 10:42:00,2,198,120.9,United Kingdom,133,60.45,2011-02
17447,2011-09-29 10:10:00,2011-10-30 14:18:00,2,443,541.53,United Kingdom,31,270.76,2011-09
17448,2010-03-04 17:29:00,2010-07-30 14:07:00,46,11534,14523.67,United Kingdom,147,315.73,2010-03
17449,2009-12-09 14:16:00,2011-12-07 16:56:00,13,2483,4868.15,United Kingdom,728,374.47,2009-12
17450,2010-09-27 16:59:00,2011-12-01 13:29:00,51,83914,244784.25,United Kingdom,429,4799.69,2010-09
17451,2011-08-26 11:54:00,2011-12-08 15:02:00,7,1203,1721.4,United Kingdom,104,245.91,2011-08
17453,2011-10-06 17:02:00,2011-11-22 09:42:00,2,219,486.71999999999997,United Kingdom,46,243.36,2011-10
17454,2010-01-15 15:40:00,2011-05-31 13:58:00,10,727,1547.94,United Kingdom,500,154.79,2010-01
17455,2011-05-20 12:31:00,2011-05-20 12:31:00,1,66,131.7,United Kingdom,0,131.7,2011-05
17456,2010-09-09 15:28:00,2010-12-09 15:23:00,2,508,975.5600000000001,United Kingdom,90,487.78,2010-09
17457,2009-12-07 14:52:00,2011-08-05 12:48:00,14,2695,5984.8099999999995,United Kingdom,605,427.49,2009-12
17458,2010-11-23 11:43:00,2011-11-24 13:01:00,2,282,529.58,United Kingdom,366,264.79,2010-11
17459,2011-10-10 17:00:00,2011-10-27 13:25:00,2,537,657.3,United Kingdom,16,328.65,2011-10
17460,2010-01-22 13:25:00,2011-09-06 15:04:00,16,954,2157.9700000000003,United Kingdom,592,134.87,2010-01
17461,2011-11-10 12:01:00,2011-11-17 10:21:00,3,770,735.82,United Kingdom,6,245.27,2011-11
17462,2011-02-28 17:01:00,2011-10-10 13:56:00,2,227,675.69,United Kingdom,223,337.84,2011-02
17463,2010-04-29 17:57:00,2011-11-23 13:40:00,7,1480,2535.26,United Kingdom,572,362.18,2010-04
17464,2010-03-30 13:15:00,2011-07-04 13:19:00,3,608,907.14,United Kingdom,461,302.38,2010-03
17465,2009-12-03 13:25:00,2010-10-10 11:56:00,7,1477,2542.79,United Kingdom,310,363.26,2009-12
17466,2011-09-22 09:16:00,2011-11-29 13:15:00,2,306,763.28,United Kingdom,68,381.64,2011-09
17467,2010-11-09 12:58:00,2010-11-09 12:58:00,1,20,102.6,United Kingdom,0,102.6,2010-11
17468,2010-11-29 17:25:00,2011-11-29 15:33:00,3,184,194.8,United Kingdom,364,64.93,2010-11
17469,2009-12-16 15:06:00,2011-11-23 13:15:00,17,2304,5051.25,United Kingdom,706,297.13,2009-12
17470,2010-07-19 16:16:00,2011-10-26 12:42:00,11,2731,2626.47,United Kingdom,463,238.77,2010-07
17471,2010-08-22 11:53:00,2010-08-22 11:53:00,1,153,321.65000000000003,United Kingdom,0,321.65,2010-08
17472,2010-03-21 13:27:00,2011-06-01 14:57:00,4,551,922.35,United Kingdom,437,230.59,2010-03
17473,2010-09-09 19:03:00,2010-10-27 11:45:00,2,270,607.0,United Kingdom,47,303.5,2010-09
17474,2010-04-19 10:43:00,2010-04-19 10:43:00,1,200,1047.0,United Kingdom,0,1047.0,2010-04
17475,2011-09-21 14:55:00,2011-09-21 14:55:00,1,178,194.37,United Kingdom,0,194.37,2011-09
17476,2009-12-02 12:09:00,2010-11-09 10:21:00,2,224,489.86,United Kingdom,341,244.93,2009-12
17477,2010-03-02 11:53:00,2010-04-06 10:06:00,2,225,1144.3,United Kingdom,34,572.15,2010-03
17478,2010-03-16 14:19:00,2010-10-27 15:01:00,2,516,1272.8,United Kingdom,225,636.4,2010-03
17479,2010-03-17 09:26:00,2010-03-17 09:26:00,1,266,389.26000000000005,United Kingdom,0,389.26,2010-03
17480,2010-09-21 12:31:00,2011-09-23 11:39:00,2,581,882.23,United Kingdom,366,441.12,2010-09
17481,2011-09-07 09:57:00,2011-12-06 12:28:00,4,1061,1255.59,United Kingdom,90,313.9,2011-09
17482,2010-05-10 14:10:00,2010-08-09 15:33:00,2,240,775.64,United Kingdom,91,387.82,2010-05
17483,2010-10-21 12:43:00,2011-10-05 13:10:00,4,265,591.73,United Kingdom,349,147.93,2010-10
17484,2010-03-25 16:17:00,2010-05-12 15:41:00,2,339,209.57,United Kingdom,47,104.78,2010-03
17486,2011-03-23 14:00:00,2011-03-23 14:00:00,1,191,396.87,United Kingdom,0,396.87,2011-03
17487,2009-12-11 15:06:00,2009-12-11 15:06:00,1,37,160.55,United Kingdom,0,160.55,2009-12
17488,2010-03-08 14:07:00,2010-03-08 14:07:00,1,136,336.5,United Kingdom,0,336.5,2010-03
17489,2011-05-11 11:34:00,2011-10-12 08:56:00,2,428,376.64,United Kingdom,153,188.32,2011-05
17490,2010-05-19 12:40:00,2011-12-09 09:08:00,9,1531,2750.5,United Kingdom,568,305.61,2010-05
17491,2010-04-28 11:57:00,2011-12-08 16:18:00,17,3362,5653.67,United Kingdom,589,332.57,2010-04
17492,2010-07-09 13:27:00,2011-04-05 15:21:00,3,450,1122.42,United Kingdom,270,374.14,2010-07
17493,2010-11-19 16:57:00,2010-11-19 16:57:00,1,62,100.91000000000001,United Kingdom,0,100.91,2010-11
17494,2010-07-26 10:06:00,2010-07-26 10:06:00,1,26,54.699999999999996,United Kingdom,0,54.7,2010-07
17495,2010-11-14 11:50:00,2011-12-02 12:08:00,3,367,806.72,United Kingdom,383,268.91,2010-11
17496,2010-01-14 13:36:00,2010-12-16 08:39:00,4,675,1412.89,United Kingdom,335,353.22,2010-01
17497,2010-04-08 08:01:00,2010-11-14 14:17:00,2,59,287.25,United Kingdom,220,143.62,2010-04
17498,2011-09-25 12:25:00,2011-09-25 12:25:00,1,394,272.22,United Kingdom,0,272.22,2011-09
17499,2010-05-27 09:59:00,2011-02-23 09:14:00,2,1086,1341.39,United Kingdom,271,670.7,2010-05
17500,2011-11-10 09:08:00,2011-11-22 14:25:00,3,17,1138.0,United Kingdom,12,379.33,2011-11
17501,2011-05-03 09:46:00,2011-05-03 09:47:00,2,160,288.6,United Kingdom,0,144.3,2011-05
17502,2011-11-10 16:39:00,2011-11-30 13:13:00,4,376,689.1,United Kingdom,19,172.28,2011-11
17503,2011-11-01 11:12:00,2011-12-07 09:18:00,2,486,558.96,United Kingdom,35,279.48,2011-11
17504,2010-02-08 09:22:00,2011-05-17 12:59:00,18,5420,9490.17,United Kingdom,463,527.23,2010-02
17505,2010-04-13 16:33:00,2011-07-01 12:50:00,5,1242,2435.48,United Kingdom,443,487.1,2010-04
17506,2011-09-25 11:39:00,2011-09-25 11:39:00,1,139,302.2,United Kingdom,0,302.2,2011-09
17507,2011-02-03 18:08:00,2011-03-23 11:48:00,2,359,605.58,United Kingdom,47,302.79,2011-02
17508,2009-12-07 11:46:00,2011-03-04 08:10:00,8,2891,4579.23,Greece,451,572.4,2009-12
17509,2011-10-07 13:14:00,2011-10-13 10:26:00,8,3512,6083.64,United Kingdom,5,760.46,2011-10
17510,2010-10-15 10:20:00,2011-11-15 10:00:00,2,422,514.56,United Kingdom,395,257.28,2010-10
17511,2009-12-02 10:52:00,2011-12-07 10:12:00,60,117174,172132.87,United Kingdom,734,2868.88,2009-12
17512,2009-12-10 19:35:00,2011-11-11 12:11:00,18,5434,5467.820000000001,United Kingdom,700,303.77,2009-12
17513,2010-08-17 15:08:00,2011-09-28 16:42:00,3,440,1158.8,United Kingdom,407,386.27,2010-08
17514,2010-02-08 14:00:00,2011-08-03 15:45:00,2,284,522.0,United Kingdom,541,261.0,2010-02
17515,2010-06-07 13:29:00,2011-11-08 14:04:00,9,527,1602.51,United Kingdom,519,178.06,2010-06
17516,2010-11-26 12:50:00,2011-11-24 16:51:00,6,522,947.5,United Kingdom,363,157.92,2010-11
17517,2011-02-04 11:48:00,2011-02-04 11:48:00,1,102,153.94,United Kingdom,0,153.94,2011-02
17518,2010-03-28 13:31:00,2010-10-10 12:40:00,2,267,329.42,United Kingdom,195,164.71,2010-03
17519,2009-12-01 09:57:00,2011-11-22 16:43:00,15,3230,4774.17,United Kingdom,721,318.28,2009-12
17520,2011-10-17 12:04:00,2011-10-17 12:04:00,1,365,546.81,United Kingdom,0,546.81,2011-10
17521,2010-10-01 11:49:00,2011-11-10 11:22:00,5,806,1278.06,United Kingdom,404,255.61,2010-10
17522,2011-05-05 16:31:00,2011-12-08 12:31:00,5,1034,1070.71,United Kingdom,216,214.14,2011-05
17523,2011-11-20 13:40:00,2011-11-28 13:20:00,4,872,652.74,United Kingdom,7,163.18,2011-11
17524,2010-09-27 16:20:00,2010-12-13 14:32:00,3,362,539.14,United Kingdom,76,179.71,2010-09
17525,2010-10-07 09:12:00,2010-12-15 12:05:00,3,338,1161.9,United Kingdom,69,387.3,2010-10
17526,2009-12-17 16:18:00,2011-12-05 11:05:00,12,1442,3939.24,United Kingdom,717,328.27,2009-12
17527,2011-05-05 13:43:00,2011-10-17 12:32:00,4,488,939.37,United Kingdom,164,234.84,2011-05
17528,2011-09-29 13:04:00,2011-12-08 13:27:00,8,2138,3628.5,United Kingdom,70,453.56,2011-09
17529,2010-01-11 12:29:00,2010-04-08 17:51:00,2,790,1240.25,United Kingdom,87,620.12,2010-01
17530,2009-12-06 16:17:00,2011-12-08 18:42:00,12,1741,2791.69,United Kingdom,732,232.64,2009-12
17531,2010-03-31 12:57:00,2011-06-02 19:17:00,3,472,1266.82,United Kingdom,428,422.27,2010-03
17532,2010-11-19 08:13:00,2010-11-19 08:13:00,1,30,65.34,United Kingdom,0,65.34,2010-11
17533,2010-10-01 09:14:00,2010-10-01 09:14:00,1,24,34.8,United Kingdom,0,34.8,2010-10
17534,2010-02-25 16:55:00,2011-10-17 12:47:00,5,860,1668.83,United Kingdom,598,333.77,2010-02
17535,2011-03-04 15:20:00,2011-03-04 15:20:00,1,136,164.4,United Kingdom,0,164.4,2011-03
17536,2010-01-26 12:00:00,2011-06-15 13:23:00,3,201,364.83,United Kingdom,505,121.61,2010-01
17537,2011-02-09 13:37:00,2011-11-10 10:56:00,2,699,887.67,United Kingdom,273,443.84,2011-02
17538,2011-11-14 12:12:00,2011-11-14 12:12:00,1,134,98.42,United Kingdom,0,98.42,2011-11
17539,2009-12-13 12:36:00,2010-04-01 12:07:00,4,708,1176.84,United Kingdom,108,294.21,2009-12
17540,2010-04-19 09:47:00,2011-11-15 11:56:00,6,588,1590.6000000000001,United Kingdom,575,265.1,2010-04
17541,2010-07-18 11:36:00,2010-07-18 11:36:00,1,44,119.86,United Kingdom,0,119.86,2010-07
17542,2010-03-08 12:08:00,2011-03-15 11:45:00,3,323,340.85,United Kingdom,371,113.62,2010-03
17543,2010-06-08 12:41:00,2010-06-08 12:41:00,1,62,120.05,United Kingdom,0,120.05,2010-06
17544,2010-11-14 14:47:00,2010-11-14 15:08:00,3,410,944.82,United Kingdom,0,314.94,2010-11
17545,2010-05-11 10:04:00,2011-10-27 14:04:00,6,682,1409.8600000000001,United Kingdom,534,234.98,2010-05
17547,2010-02-12 14:34:00,2010-11-29 09:41:00,2,223,727.85,United Kingdom,289,363.92,2010-02
17548,2010-11-08 16:19:00,2011-04-20 12:01:00,4,494,731.26,United Kingdom,162,182.82,2010-11
17549,2011-10-19 10:05:00,2011-11-16 09:59:00,2,210,148.86,United Kingdom,27,74.43,2011-10
17550,2010-02-07 15:07:00,2011-05-26 14:09:00,9,968,2506.64,United Kingdom,472,278.52,2010-02
17551,2010-12-15 14:12:00,2010-12-15 14:12:00,1,142,290.34,United Kingdom,0,290.34,2010-12
17552,2010-03-22 09:19:00,2011-10-10 17:00:00,12,1951,2786.77,United Kingdom,567,232.23,2010-03
17553,2010-04-08 09:44:00,2011-08-02 10:00:00,4,2288,3757.6,United Kingdom,481,939.4,2010-04
17554,2011-07-14 20:01:00,2011-12-08 14:15:00,5,1763,1952.45,United Kingdom,146,390.49,2011-07
17555,2010-05-02 16:02:00,2011-11-20 12:22:00,5,739,1045.74,United Kingdom,566,209.15,2010-05
17556,2010-11-25 17:00:00,2011-05-18 10:48:00,2,184,300.67,United Kingdom,173,150.34,2010-11
17557,2009-12-07 10:15:00,2011-11-25 12:57:00,4,310,575.46,United Kingdom,718,143.86,2009-12
17558,2010-11-11 14:36:00,2010-11-11 14:36:00,1,54,259.17,United Kingdom,0,259.17,2010-11
17559,2010-07-15 12:02:00,2010-07-15 12:02:00,1,270,167.62,United Kingdom,0,167.62,2010-07
17560,2010-02-17 12:11:00,2011-09-06 09:18:00,8,1588,1895.8,United Kingdom,565,236.98,2010-02
17561,2009-12-06 13:29:00,2011-11-20 12:53:00,4,381,703.02,United Kingdom,713,175.76,2009-12
17562,2011-06-19 13:06:00,2011-11-25 14:21:00,7,817,1122.38,United Kingdom,159,160.34,2011-06
17563,2010-04-07 10:02:00,2010-05-10 14:54:00,2,256,392.38,United Kingdom,33,196.19,2010-04
17564,2011-09-20 14:00:00,2011-11-15 13:27:00,3,146,454.01,United Kingdom,55,151.34,2011-09
17565,2010-05-02 11:54:00,2010-05-02 11:54:00,1,67,131.83,United Kingdom,0,131.83,2010-05
17566,2011-11-14 13:42:00,2011-12-01 19:54:00,2,497,869.77,United Kingdom,17,434.88,2011-11
17567,2010-09-24 10:48:00,2011-12-02 15:48:00,9,2908,4838.08,United Kingdom,434,537.56,2010-09
17568,2010-03-16 16:45:00,2010-03-16 16:45:00,1,275,374.45,United Kingdom,0,374.45,2010-03
17569,2011-01-11 14:15:00,2011-01-11 14:15:00,1,159,344.14,United Kingdom,0,344.14,2011-01
17570,2010-11-23 11:56:00,2010-11-23 11:56:00,1,1,100.0,United Kingdom,0,100.0,2010-11
17571,2010-06-15 12:50:00,2011-10-20 15:57:00,5,991,1630.91,United Kingdom,492,326.18,2010-06
17572,2009-12-15 10:00:00,2011-09-29 17:53:00,10,327,652.21,United Kingdom,653,65.22,2009-12
17573,2011-09-07 10:36:00,2011-11-10 13:01:00,3,308,380.6,United Kingdom,64,126.87,2011-09
17574,2011-04-11 09:47:00,2011-04-11 09:47:00,1,77,185.65,United Kingdom,0,185.65,2011-04
17575,2010-02-10 13:48:00,2010-02-10 13:48:00,1,72,171.7,United Kingdom,0,171.7,2010-02
17576,2009-12-03 16:54:00,2011-12-01 17:56:00,41,4583,8711.95,United Kingdom,728,212.49,2009-12
17577,2010-02-09 10:10:00,2010-03-04 13:01:00,2,179,348.75,United Kingdom,23,174.38,2010-02
17578,2010-06-28 11:55:00,2011-05-05 18:38:00,7,529,1047.33,United Kingdom,311,149.62,2010-06
17579,2010-05-10 14:28:00,2011-12-05 12:28:00,4,375,753.28,United Kingdom,573,188.32,2010-05
17580,2010-10-13 14:28:00,2011-04-01 12:41:00,5,223,541.02,United Kingdom,169,108.2,2010-10
17581,2009-12-03 12:34:00,2011-12-09 12:21:00,43,9519,17951.17,United Kingdom,735,417.47,2009-12
17582,2010-03-26 12:23:00,2011-04-17 13:18:00,5,603,1446.95,United Kingdom,387,289.39,2010-03
17583,2010-05-28 14:24:00,2010-05-28 14:24:00,1,55,135.95,United Kingdom,0,135.95,2010-05
17584,2010-01-25 08:17:00,2011-12-02 17:12:00,6,2464,5309.42,United Kingdom,676,884.9,2010-01
17585,2010-08-18 16:39:00,2011-08-22 13:30:00,7,2510,2064.71,United Kingdom,368,294.96,2010-08
17586,2010-03-30 13:12:00,2010-03-30 13:12:00,1,68,167.4,United Kingdom,0,167.4,2010-03
17587,2010-03-21 14:16:00,2010-03-21 14:16:00,1,67,176.71,United Kingdom,0,176.71,2010-03
17588,2010-03-12 12:34:00,2011-08-31 13:37:00,7,1379,2939.55,United Kingdom,537,419.94,2010-03
17589,2010-03-07 13:48:00,2011-10-10 16:58:00,18,8704,13837.94,United Kingdom,582,768.77,2010-03
17590,2011-10-30 14:05:00,2011-12-07 12:55:00,3,822,1468.02,United Kingdom,37,489.34,2011-10
17591,2010-01-17 16:09:00,2011-09-27 13:42:00,8,1028,2339.32,United Kingdom,617,292.42,2010-01
17592,2009-12-01 10:49:00,2009-12-01 10:49:00,1,38,148.3,United Kingdom,0,148.3,2009-12
17593,2009-12-04 14:35:00,2011-12-06 10:30:00,11,5595,8092.32,United Kingdom,731,735.67,2009-12
17594,2010-04-14 08:53:00,2011-09-15 16:34:00,4,1368,2497.88,United Kingdom,519,624.47,2010-04
17595,2011-11-02 16:19:00,2011-11-27 16:08:00,2,228,386.69,United Kingdom,24,193.34,2011-11
17596,2009-12-15 13:21:00,2011-11-16 14:11:00,13,7010,4491.46,United Kingdom,701,345.5,2009-12
17597,2010-05-05 15:33:00,2011-05-10 11:54:00,5,2215,3484.09,United Kingdom,369,696.82,2010-05
17598,2010-11-23 17:43:00,2010-11-23 17:43:00,1,126,409.98,United Kingdom,0,409.98,2010-11
17599,2010-08-19 12:50:00,2010-08-19 12:50:00,1,11,52.05,United Kingdom,0,52.05,2010-08
